Ciqual  AGB,Ciqual  code,Groupe d'aliment,Sous-groupe d'aliment,Nom Français,LCI Name,Ingredients,Score unique EF,Changement climatique,Appauvrissement de la couche d'ozone,Rayonnements ionisants,Formation photochimique d'ozone,Particules fines,Effets toxicologiques sur la santé humaine : substances non-cancérogènes,Effets toxicologiques sur la santé humaine : substances cancérogènes,Acidification terrestre et eaux douces,Eutrophisation eaux douces,Eutrophisation marine,Eutrophisation terrestre,Écotoxicité pour écosystèmes aquatiques d'eau douce,Utilisation du sol,Épuisement des ressources eau,Épuisement des ressources énergétiques,Épuisement des ressources minéraux
18162,18162,boissons,boissons sans alcool,"Chicorée et café, instantané, non sucré, prêt à boire (reconstituée avec de l'eau)","Mix of chicory and coffee, instant, without sugar, ready-to-drink (reconstituted with water)",Lait demi-écremé,0.08163957599999999,0.88647174,2.3516664e-8,0.046768027,0.0014189469,6.7299395e-8,1.1374626e-8,4.8474664e-10,0.0099022546,0.000094760938,0.0031886244,0.042942061,9.7712494,51.634301,0.27962983,2.4532115,0.000001903873
18162,18162,boissons,boissons sans alcool,"Chicorée et café, instantané, non sucré, prêt à boire (reconstituée avec de l'eau)","Mix of chicory and coffee, instant, without sugar, ready-to-drink (reconstituted with water)",Autres étapes,0.051397860999999996,0.29575085,7.8266802e-7,0.12524054,0.00077366476,1.531363e-8,2.1582333e-9,1.4819983e-10,0.0010138894,0.000044023517,0.00023130965,0.0021018211,1.02806063,1.5325762,0.10978143,7.4904712,0.000019745822
18150,18150,boissons,boissons sans alcool,"Chicorée et café, poudre soluble","Mix of chicory and coffee, powder, instant, non rehydrated",Chicorée,0.27829416,3.0245371,4.3116828e-7,0.74536111,0.0063970049,1.3306113e-7,1.5494024e-8,1.120321e-9,0.010655846,0.0006625223,0.0053177885,0.029678048,46.7772106,52.180749,2.6571662,51.155782,0.0000081640284
18150,18150,boissons,boissons sans alcool,"Chicorée et café, poudre soluble","Mix of chicory and coffee, powder, instant, non rehydrated",Café,1.7266731,10.658617,5.9326403e-7,0.41628366,0.042000269,0.0000015677481,6.1450319e-7,2.5003294e-8,0.20821129,0.0024049612,0.087192919,0.86772376,432.805299,538.76969,6.5496534,86.57076,0.000061972638
18150,18150,boissons,boissons sans alcool,"Chicorée et café, poudre soluble","Mix of chicory and coffee, powder, instant, non rehydrated",Autres étapes,0.066561098,0.64142416,1.0402339e-7,0.13453839,0.0024126094,7.2990131e-8,5.6461338e-9,2.662225e-10,0.0050132313,0.000091322398,0.00076885696,0.0085942269,3.25711475,6.5635667,0.13900932,10.803908,0.0000044325568
15018,15018,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Mélange apéritif de graines salées et raisins secs,Mix of salted grains/nuts and raisins,Amande,0.1568536,0.49780627,4.2913017e-8,0.016451643,0.0034920118,8.2379414e-8,1.9005422e-8,8.8087611e-10,0.012274751,0.00013957247,0.0057500388,0.051637846,56.995399,81.785718,6.6786963,3.9949263,0.0000041096036
15018,15018,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Mélange apéritif de graines salées et raisins secs,Mix of salted grains/nuts and raisins,Noix de cajou,0.13165817,0.64494064,4.7992277e-8,0.016790444,0.0031073955,1.0025518e-7,2.3774734e-8,1.1468646e-9,0.015486126,0.00027142225,0.009375206,0.065072472,5.3383857,120.06841,2.2796774,4.004402,0.000003821912
15018,15018,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Mélange apéritif de graines salées et raisins secs,Mix of salted grains/nuts and raisins,Haricot,0.01164316,0.019862856,3.6024107e-9,0.00093649144,0.000092928019,4.9688171e-9,2.5424745e-10,4.4341682e-11,0.00072068448,0.0000090160702,0.00032468045,0.003146965,0.57065896,11.147059,0.86214931,0.1761863,9.8458256e-8
15018,15018,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Mélange apéritif de graines salées et raisins secs,Mix of salted grains/nuts and raisins,Raisin,0.10054549,0.28338405,4.4169613e-8,0.045187737,0.0011629251,1.4225321e-8,1.1901371e-8,2.013658e-10,0.0021289351,0.00011547949,0.0016993374,0.0058465286,5.57918421,37.01686,8.6040475,3.7917384,0.0000035755748
15018,15018,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Mélange apéritif de graines salées et raisins secs,Mix of salted grains/nuts and raisins,Huile de tournesol,0.005257132699999999,0.034829991,3.1825714e-9,0.002547605,0.00013158473,2.2521805e-9,6.1199662e-10,1.2767909e-10,0.00031143972,0.000020200833,0.00044218821,0.0014571253,1.3645195,8.4567029,0.017757729,0.23415325,1.0632722e-7
15018,15018,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Mélange apéritif de graines salées et raisins secs,Mix of salted grains/nuts and raisins,Autres étapes,0.039050605,0.41775688,3.5325385e-8,0.1376874,0.0011242723,1.7809286e-8,2.1235602e-9,1.3306313e-10,0.0013525508,0.000087271561,0.00028801183,0.0028240682,1.25054292,2.4538967,0.27841535,9.4167999,0.0000020423101
15048,15048,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Mélange apéritif de graines (non salées) et fruits séchés,Mix of unsalted grains/nuts and dried fruit,Amande,0.1568536,0.49780627,4.2913017e-8,0.016451643,0.0034920118,8.2379414e-8,1.9005422e-8,8.8087611e-10,0.012274751,0.00013957247,0.0057500388,0.051637846,56.995399,81.785718,6.6786963,3.9949263,0.0000041096036
15048,15048,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Mélange apéritif de graines (non salées) et fruits séchés,Mix of unsalted grains/nuts and dried fruit,Noix de cajou,0.13165817,0.64494064,4.7992277e-8,0.016790444,0.0031073955,1.0025518e-7,2.3774734e-8,1.1468646e-9,0.015486126,0.00027142225,0.009375206,0.065072472,5.3383857,120.06841,2.2796774,4.004402,0.000003821912
15048,15048,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Mélange apéritif de graines (non salées) et fruits séchés,Mix of unsalted grains/nuts and dried fruit,Haricot,0.01164316,0.019862856,3.6024107e-9,0.00093649144,0.000092928019,4.9688171e-9,2.5424745e-10,4.4341682e-11,0.00072068448,0.0000090160702,0.00032468045,0.003146965,0.57065896,11.147059,0.86214931,0.1761863,9.8458256e-8
15048,15048,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Mélange apéritif de graines (non salées) et fruits séchés,Mix of unsalted grains/nuts and dried fruit,Raisin,0.10054549,0.28338405,4.4169613e-8,0.045187737,0.0011629251,1.4225321e-8,1.1901371e-8,2.013658e-10,0.0021289351,0.00011547949,0.0016993374,0.0058465286,5.57918421,37.01686,8.6040475,3.7917384,0.0000035755748
15048,15048,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Mélange apéritif de graines (non salées) et fruits séchés,Mix of unsalted grains/nuts and dried fruit,Huile de tournesol,0.005257132699999999,0.034829991,3.1825714e-9,0.002547605,0.00013158473,2.2521805e-9,6.1199662e-10,1.2767909e-10,0.00031143972,0.000020200833,0.00044218821,0.0014571253,1.3645195,8.4567029,0.017757729,0.23415325,1.0632722e-7
15048,15048,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Mélange apéritif de graines (non salées) et fruits séchés,Mix of unsalted grains/nuts and dried fruit,Autres étapes,0.039050605,0.41775688,3.5325385e-8,0.1376874,0.0011242723,1.7809286e-8,2.1235602e-9,1.3306313e-10,0.0013525508,0.000087271561,0.00028801183,0.0028240682,1.25054292,2.4538967,0.27841535,9.4167999,0.0000020423101
15049,15049,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Mélange apéritif de graines (non salées) et raisins secs,Mix of unsalted grains/nuts and raisins,Amande,0.1568536,0.49780627,4.2913017e-8,0.016451643,0.0034920118,8.2379414e-8,1.9005422e-8,8.8087611e-10,0.012274751,0.00013957247,0.0057500388,0.051637846,56.995399,81.785718,6.6786963,3.9949263,0.0000041096036
15049,15049,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Mélange apéritif de graines (non salées) et raisins secs,Mix of unsalted grains/nuts and raisins,Noix de cajou,0.13165817,0.64494064,4.7992277e-8,0.016790444,0.0031073955,1.0025518e-7,2.3774734e-8,1.1468646e-9,0.015486126,0.00027142225,0.009375206,0.065072472,5.3383857,120.06841,2.2796774,4.004402,0.000003821912
15049,15049,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Mélange apéritif de graines (non salées) et raisins secs,Mix of unsalted grains/nuts and raisins,Haricot,0.01164316,0.019862856,3.6024107e-9,0.00093649144,0.000092928019,4.9688171e-9,2.5424745e-10,4.4341682e-11,0.00072068448,0.0000090160702,0.00032468045,0.003146965,0.57065896,11.147059,0.86214931,0.1761863,9.8458256e-8
15049,15049,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Mélange apéritif de graines (non salées) et raisins secs,Mix of unsalted grains/nuts and raisins,Raisin,0.10054549,0.28338405,4.4169613e-8,0.045187737,0.0011629251,1.4225321e-8,1.1901371e-8,2.013658e-10,0.0021289351,0.00011547949,0.0016993374,0.0058465286,5.57918421,37.01686,8.6040475,3.7917384,0.0000035755748
15049,15049,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Mélange apéritif de graines (non salées) et raisins secs,Mix of unsalted grains/nuts and raisins,Huile de tournesol,0.005257132699999999,0.034829991,3.1825714e-9,0.002547605,0.00013158473,2.2521805e-9,6.1199662e-10,1.2767909e-10,0.00031143972,0.000020200833,0.00044218821,0.0014571253,1.3645195,8.4567029,0.017757729,0.23415325,1.0632722e-7
15049,15049,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Mélange apéritif de graines (non salées) et raisins secs,Mix of unsalted grains/nuts and raisins,Autres étapes,0.039050605,0.41775688,3.5325385e-8,0.1376874,0.0011242723,1.7809286e-8,2.1235602e-9,1.3306313e-10,0.0013525508,0.000087271561,0.00028801183,0.0028240682,1.25054292,2.4538967,0.27841535,9.4167999,0.0000020423101
20271,20271,"fruits, légumes, légumineuses et oléagineux",légumes,"Macédoine de légumes, surgelée","Mixed diced vegetables, frozen",Carotte,0.013845090999999999,0.049920749,6.6353896e-9,0.011974569,0.00019893235,4.1641003e-9,2.6004878e-9,5.8874997e-11,0.00052481962,0.000013195922,0.00042176203,0.0016231644,6.223045,2.9822054,0.71050401,0.73420637,5.0301461e-7
20271,20271,"fruits, légumes, légumineuses et oléagineux",légumes,"Macédoine de légumes, surgelée","Mixed diced vegetables, frozen",Haricot vert,0.014609438,0.027947096,3.6361891e-9,0.00086042226,0.00011555195,6.0886768e-9,3.0011804e-10,5.4666185e-11,0.00091932158,0.000012365441,0.00041589115,0.0040335741,0.86312748,13.837762,1.0727176,0.16660603,1.096747e-7
20271,20271,"fruits, légumes, légumineuses et oléagineux",légumes,"Macédoine de légumes, surgelée","Mixed diced vegetables, frozen",Petits pois,0.027906353999999998,0.1368802,1.3868734e-8,0.0043221114,0.00063852444,1.3326424e-8,5.2528074e-10,9.9258061e-11,0.0022079317,0.000030828823,0.0020632514,0.0098723868,3.1768754,23.657939,1.0894772,0.77958392,3.577439e-7
20271,20271,"fruits, légumes, légumineuses et oléagineux",légumes,"Macédoine de légumes, surgelée","Mixed diced vegetables, frozen",Navet,0.0051453637,0.018552454,2.4659638e-9,0.0044502067,0.000073930849,1.5475385e-9,9.6644045e-10,2.1880194e-11,0.00019504299,0.0000049041079,0.00015674286,0.0006032298,2.3127209000000004,1.1083013,0.26405039,0.27285909,1.8693941e-7
20271,20271,"fruits, légumes, légumineuses et oléagineux",légumes,"Macédoine de légumes, surgelée","Mixed diced vegetables, frozen",Autres étapes,0.070722884,0.538231143,6.59786137e-8,0.6993014,0.0013608645299999999,2.28120567e-8,4.2530246e-9,2.55450146e-10,0.00178071786,0.000075736585,0.00065636793,0.00428369246,2.07848867,2.0955315899999998,0.1915751,21.8222993,0.00000499481125
2011,2011,boissons,boissons sans alcool,"Jus multifruit - base orange, multivitaminé","Mixed fruits juice, orange based, multivitamin",Autres étapes,0.10078276,1.072206,4.36212e-7,0.22713324,0.0064350261,8.0578436e-8,7.4840695e-8,1.9273306e-9,0.0090812703,0.00042362814,0.0096751406,0.033723826,38.935966,49.753402,-8.6598966,17.004345,0.000017006309
2002,2002,boissons,boissons sans alcool,"Jus multifruit, pur jus, multivitaminé","Mixed fruits juice, pure juice, multivitamin",Pamplemousse/pomelos ,0.07132426,0.13625218,1.9124984e-8,0.0087240868,0.0010239057,9.7486965e-9,7.0169164e-9,1.2096883e-10,0.0020018298,0.000033384036,0.00072657848,0.0066699273,19.734680400000002,8.1253327,6.1984816,1.4829227,0.0000024487617
2002,2002,boissons,boissons sans alcool,"Jus multifruit, pur jus, multivitaminé","Mixed fruits juice, pure juice, multivitamin",Orange,0.039532301,0.11178017,1.360442e-8,0.0078785496,0.00060969983,1.0559809e-8,7.5309234e-9,1.2456669e-10,0.001635539,0.000024070162,0.00041425346,0.0062276911,3.471787,7.7606818,3.2665202,1.2186593,7.3233488e-7
2002,2002,boissons,boissons sans alcool,"Jus multifruit, pur jus, multivitaminé","Mixed fruits juice, pure juice, multivitamin",Ananas,0.030368501,0.16231731,1.6382497e-8,0.006903096,0.0011060725,1.0489746e-8,4.7419222e-8,3.283198e-10,0.00200393,0.000052759542,0.0020515461,0.0065608574,9.2362565,6.3468373,0.11748391,1.4724543,0.0000013046659
2002,2002,boissons,boissons sans alcool,"Jus multifruit, pur jus, multivitaminé","Mixed fruits juice, pure juice, multivitamin",Pomme de table,0.013515355,0.048653472,8.8225906e-9,0.0068450421,0.00024190497,3.8932004e-9,1.0363934e-9,8.5064266e-11,0.00041434154,0.0000074761092,0.00017847915,0.0020341957,2.6615799,4.4647855,0.93308794,0.56505055,5.6837613e-7
2002,2002,boissons,boissons sans alcool,"Jus multifruit, pur jus, multivitaminé","Mixed fruits juice, pure juice, multivitamin",Autres étapes,0.039934428,0.3755637,5.2115289e-8,0.24527699,0.0011077765,1.7260882e-8,2.1517972e-9,1.394285e-10,0.0012693033,0.000040725058,0.00032280969,0.0032585987,1.11787675,1.6090253,0.11417142,11.030315,0.0000027949208
2035,2035,boissons,boissons sans alcool,"Jus multifruit, pur jus, standard","Mixed fruits juice, pure juice",Pamplemousse/pomelos ,0.07132426,0.13625218,1.9124984e-8,0.0087240868,0.0010239057,9.7486965e-9,7.0169164e-9,1.2096883e-10,0.0020018298,0.000033384036,0.00072657848,0.0066699273,19.734680400000002,8.1253327,6.1984816,1.4829227,0.0000024487617
2035,2035,boissons,boissons sans alcool,"Jus multifruit, pur jus, standard","Mixed fruits juice, pure juice",Orange,0.039532301,0.11178017,1.360442e-8,0.0078785496,0.00060969983,1.0559809e-8,7.5309234e-9,1.2456669e-10,0.001635539,0.000024070162,0.00041425346,0.0062276911,3.471787,7.7606818,3.2665202,1.2186593,7.3233488e-7
2035,2035,boissons,boissons sans alcool,"Jus multifruit, pur jus, standard","Mixed fruits juice, pure juice",Ananas,0.030368501,0.16231731,1.6382497e-8,0.006903096,0.0011060725,1.0489746e-8,4.7419222e-8,3.283198e-10,0.00200393,0.000052759542,0.0020515461,0.0065608574,9.2362565,6.3468373,0.11748391,1.4724543,0.0000013046659
2035,2035,boissons,boissons sans alcool,"Jus multifruit, pur jus, standard","Mixed fruits juice, pure juice",Pomme de table,0.013515355,0.048653472,8.8225906e-9,0.0068450421,0.00024190497,3.8932004e-9,1.0363934e-9,8.5064266e-11,0.00041434154,0.0000074761092,0.00017847915,0.0020341957,2.6615799,4.4647855,0.93308794,0.56505055,5.6837613e-7
2035,2035,boissons,boissons sans alcool,"Jus multifruit, pur jus, standard","Mixed fruits juice, pure juice",Autres étapes,0.039934428,0.3755637,5.2115289e-8,0.24527699,0.0011077765,1.7260882e-8,2.1517972e-9,1.394285e-10,0.0012693033,0.000040725058,0.00032280969,0.0032585987,1.11787675,1.6090253,0.11417142,11.030315,0.0000027949208
2069,2069,boissons,boissons sans alcool,"Jus multifruit, à base de concentré, standard","Mixed fruits juice, reconstituted from a concentrate, multivitamin",Pamplemousse/pomelos ,0.07132426,0.13625218,1.9124984e-8,0.0087240868,0.0010239057,9.7486965e-9,7.0169164e-9,1.2096883e-10,0.0020018298,0.000033384036,0.00072657848,0.0066699273,19.734680400000002,8.1253327,6.1984816,1.4829227,0.0000024487617
2069,2069,boissons,boissons sans alcool,"Jus multifruit, à base de concentré, standard","Mixed fruits juice, reconstituted from a concentrate, multivitamin",Orange,0.039532301,0.11178017,1.360442e-8,0.0078785496,0.00060969983,1.0559809e-8,7.5309234e-9,1.2456669e-10,0.001635539,0.000024070162,0.00041425346,0.0062276911,3.471787,7.7606818,3.2665202,1.2186593,7.3233488e-7
2069,2069,boissons,boissons sans alcool,"Jus multifruit, à base de concentré, standard","Mixed fruits juice, reconstituted from a concentrate, multivitamin",Ananas,0.030368501,0.16231731,1.6382497e-8,0.006903096,0.0011060725,1.0489746e-8,4.7419222e-8,3.283198e-10,0.00200393,0.000052759542,0.0020515461,0.0065608574,9.2362565,6.3468373,0.11748391,1.4724543,0.0000013046659
2069,2069,boissons,boissons sans alcool,"Jus multifruit, à base de concentré, standard","Mixed fruits juice, reconstituted from a concentrate, multivitamin",Pomme de table,0.013515355,0.048653472,8.8225906e-9,0.0068450421,0.00024190497,3.8932004e-9,1.0363934e-9,8.5064266e-11,0.00041434154,0.0000074761092,0.00017847915,0.0020341957,2.6615799,4.4647855,0.93308794,0.56505055,5.6837613e-7
2069,2069,boissons,boissons sans alcool,"Jus multifruit, à base de concentré, standard","Mixed fruits juice, reconstituted from a concentrate, multivitamin",Autres étapes,0.039934428,0.3755637,5.2115289e-8,0.24527699,0.0011077765,1.7260882e-8,2.1517972e-9,1.394285e-10,0.0012693033,0.000040725058,0.00032280969,0.0032585987,1.11787675,1.6090253,0.11417142,11.030315,0.0000027949208
2060,2060,boissons,boissons sans alcool,"Nectar multifruit, multivitaminé","Mixed fruits nectar, multivitamin",Pamplemousse/pomelos ,0.07132426,0.13625218,1.9124984e-8,0.0087240868,0.0010239057,9.7486965e-9,7.0169164e-9,1.2096883e-10,0.0020018298,0.000033384036,0.00072657848,0.0066699273,19.734680400000002,8.1253327,6.1984816,1.4829227,0.0000024487617
2060,2060,boissons,boissons sans alcool,"Nectar multifruit, multivitaminé","Mixed fruits nectar, multivitamin",Orange,0.039532301,0.11178017,1.360442e-8,0.0078785496,0.00060969983,1.0559809e-8,7.5309234e-9,1.2456669e-10,0.001635539,0.000024070162,0.00041425346,0.0062276911,3.471787,7.7606818,3.2665202,1.2186593,7.3233488e-7
2060,2060,boissons,boissons sans alcool,"Nectar multifruit, multivitaminé","Mixed fruits nectar, multivitamin",Ananas,0.030368501,0.16231731,1.6382497e-8,0.006903096,0.0011060725,1.0489746e-8,4.7419222e-8,3.283198e-10,0.00200393,0.000052759542,0.0020515461,0.0065608574,9.2362565,6.3468373,0.11748391,1.4724543,0.0000013046659
2060,2060,boissons,boissons sans alcool,"Nectar multifruit, multivitaminé","Mixed fruits nectar, multivitamin",Pomme de table,0.013515355,0.048653472,8.8225906e-9,0.0068450421,0.00024190497,3.8932004e-9,1.0363934e-9,8.5064266e-11,0.00041434154,0.0000074761092,0.00017847915,0.0020341957,2.6615799,4.4647855,0.93308794,0.56505055,5.6837613e-7
2060,2060,boissons,boissons sans alcool,"Nectar multifruit, multivitaminé","Mixed fruits nectar, multivitamin",Autres étapes,0.039934428,0.3755637,5.2115289e-8,0.24527699,0.0011077765,1.7260882e-8,2.1517972e-9,1.394285e-10,0.0012693033,0.000040725058,0.00032280969,0.0032585987,1.11787675,1.6090253,0.11417142,11.030315,0.0000027949208
2061,2061,boissons,boissons sans alcool,"Nectar multifruit, standard",Mixed fruits nectar,Pamplemousse/pomelos ,0.07132426,0.13625218,1.9124984e-8,0.0087240868,0.0010239057,9.7486965e-9,7.0169164e-9,1.2096883e-10,0.0020018298,0.000033384036,0.00072657848,0.0066699273,19.734680400000002,8.1253327,6.1984816,1.4829227,0.0000024487617
2061,2061,boissons,boissons sans alcool,"Nectar multifruit, standard",Mixed fruits nectar,Orange,0.039532301,0.11178017,1.360442e-8,0.0078785496,0.00060969983,1.0559809e-8,7.5309234e-9,1.2456669e-10,0.001635539,0.000024070162,0.00041425346,0.0062276911,3.471787,7.7606818,3.2665202,1.2186593,7.3233488e-7
2061,2061,boissons,boissons sans alcool,"Nectar multifruit, standard",Mixed fruits nectar,Ananas,0.030368501,0.16231731,1.6382497e-8,0.006903096,0.0011060725,1.0489746e-8,4.7419222e-8,3.283198e-10,0.00200393,0.000052759542,0.0020515461,0.0065608574,9.2362565,6.3468373,0.11748391,1.4724543,0.0000013046659
2061,2061,boissons,boissons sans alcool,"Nectar multifruit, standard",Mixed fruits nectar,Pomme de table,0.013515355,0.048653472,8.8225906e-9,0.0068450421,0.00024190497,3.8932004e-9,1.0363934e-9,8.5064266e-11,0.00041434154,0.0000074761092,0.00017847915,0.0020341957,2.6615799,4.4647855,0.93308794,0.56505055,5.6837613e-7
2061,2061,boissons,boissons sans alcool,"Nectar multifruit, standard",Mixed fruits nectar,Autres étapes,0.039934428,0.3755637,5.2115289e-8,0.24527699,0.0011077765,1.7260882e-8,2.1517972e-9,1.394285e-10,0.0012693033,0.000040725058,0.00032280969,0.0032585987,1.11787675,1.6090253,0.11417142,11.030315,0.0000027949208
25506,25506,"viandes, œufs, poissons",autres produits à base de viande,Brochette mixte de viande,Mixed meat on skewer,Jus de citron,0.0029455013,0.015466604,1.8221262e-9,0.0015648952,0.000086931891,1.7700856e-9,4.9615846e-10,2.1524043e-11,0.00025486479,0.0000041019059,0.000058742017,0.0010070436,1.7750101900000002,2.1106013,0.019819452,0.1834992,1.5541099e-7
25506,25506,"viandes, œufs, poissons",autres produits à base de viande,Brochette mixte de viande,Mixed meat on skewer,Viande,0.85682392,5.9237837,8.0789273e-7,2.5082952,0.012731259,8.2224405e-7,5.4332146e-8,4.2695054e-9,0.11576902,0.00099148954,0.027061418,0.49772338,82.566726,336.17721,4.5428235,77.538815,0.000020104339
25506,25506,"viandes, œufs, poissons",autres produits à base de viande,Brochette mixte de viande,Mixed meat on skewer,Huile d'olive,0.04140762,0.052701837,1.5348707e-8,0.0099456163,0.00077525324,2.2997378e-8,1.7390426e-8,3.5766923e-10,0.0032842929,0.000044967828,0.0015137418,0.013721868,4.82768747,49.686874,1.6932388,1.4980033,0.0000016483474
25506,25506,"viandes, œufs, poissons",autres produits à base de viande,Brochette mixte de viande,Mixed meat on skewer,Poivre,0.027713857,0.28992299,1.7242678e-8,0.032740386,0.00088720647,1.1900626e-8,3.1452938e-9,8.8481321e-11,0.0015523329,0.00010287353,0.00061209545,0.0036432715,1.71318268,1.9292515,0.47096874,3.4027069,0.0000016852623
25506,25506,"viandes, œufs, poissons",autres produits à base de viande,Brochette mixte de viande,Mixed meat on skewer,Autres étapes,0.075739618692,0.597893246797,6.18933985485e-8,0.7446523051983001,0.0016183293777089999,2.633272432086e-8,3.50222693295e-9,2.30881423163e-10,0.00211124803169,0.000061192312142,0.000485802163498,0.0046322043467800006,1.8826806573969999,2.0610137906970003,0.2194220647,22.98129935854,0.000005479970627156
20497,20497,"fruits, légumes, légumineuses et oléagineux",légumes,"Légumes pour couscous, cuits","Mixed vegetables for couscous, cooked",Carotte,0.010352987,0.037329396,4.9617663e-9,0.0089542616,0.00014875627,3.1138025e-9,1.944575e-9,4.4025143e-11,0.00039244603,0.0000098675563,0.00031538233,0.0012137588,4.653426049999999,2.2300132,0.53129583,0.54901982,3.7614083e-7
20497,20497,"fruits, légumes, légumineuses et oléagineux",légumes,"Légumes pour couscous, cuits","Mixed vegetables for couscous, cooked",Céleri-rave,0.004914425,0.020184406,2.3421623e-9,0.0041103102,0.000072972034,1.5306016e-9,8.9480453e-10,2.0591848e-11,0.00019380302,0.0000051118505,0.000149789,0.00061526976,2.19014295,1.0213601,0.24193661,0.25706135,1.7281395e-7
20497,20497,"fruits, légumes, légumineuses et oléagineux",légumes,"Légumes pour couscous, cuits","Mixed vegetables for couscous, cooked",Pois chiches,0.0060608008,0.036831248,5.1395644e-9,0.0022330442,0.00025370871,1.479687e-9,2.9121892e-10,9.6735899e-11,0.00038965148,0.000019325763,0.00070978805,0.0012979708,1.17547998,9.589402,0.050488299,0.28690308,1.1195233e-7
20497,20497,"fruits, légumes, légumineuses et oléagineux",légumes,"Légumes pour couscous, cuits","Mixed vegetables for couscous, cooked",Poivre,0.011161995000000001,0.11676898,6.9446371e-9,0.013186473,0.00035733006,4.7930798e-9,1.2667942e-9,3.5636615e-11,0.00062521545,0.0000414332,0.00024652672,0.001467359,0.6899991000000001,0.77702269,0.18968672,1.3704695,6.7875394e-7
20497,20497,"fruits, légumes, légumineuses et oléagineux",légumes,"Légumes pour couscous, cuits","Mixed vegetables for couscous, cooked",Navet,0.0062047012,0.02237207,2.9736613e-9,0.0053664239,0.000089151876,1.8661488e-9,1.1654131e-9,2.6384932e-11,0.00023519882,0.0000059137752,0.00018901338,0.00072742393,2.7888683899999998,1.3364805,0.3184136,0.32903585,2.2542686e-7
20497,20497,"fruits, légumes, légumineuses et oléagineux",légumes,"Légumes pour couscous, cuits","Mixed vegetables for couscous, cooked",Courgette,0.011557251,0.055415697,6.1964649e-9,0.0071982008,0.00026506335,4.842431e-9,1.1946059e-9,7.6884019e-11,0.00058260953,0.000011358502,0.00035109858,0.0025679866,0.65584549,1.8368259,0.63908689,0.77209474,4.7665943e-7
20497,20497,"fruits, légumes, légumineuses et oléagineux",légumes,"Légumes pour couscous, cuits","Mixed vegetables for couscous, cooked",Autres étapes,0.07575596600000001,0.5763877399999999,7.042269000000001e-8,0.71829761,0.00151487331,2.7448612699999997e-8,6.3257762e-9,2.5248211999999997e-10,0.0025073349,0.000069750138,0.0012268392499999998,0.0075451079,1.9424508999999999,4.5386171,0.18425397999999998,22.7287486,0.00000416592079
20496,20496,"fruits, légumes, légumineuses et oléagineux",légumes,"Légumes pour couscous, surgelés, crus","Mixed vegetables for couscous, frozen, raw",Carotte,0.0098845145,0.035640241,4.7372463e-9,0.0085490813,0.00014202505,2.9729029e-9,1.856583e-9,4.2033005e-11,0.00037468785,0.0000094210493,0.00030111127,0.0011588362,4.44285853,2.1291051,0.50725469,0.52417667,3.5912045e-7
20496,20496,"fruits, légumes, légumineuses et oléagineux",légumes,"Légumes pour couscous, surgelés, crus","Mixed vegetables for couscous, frozen, raw",Céleri-rave,0.0046920473,0.019271061,2.2361794e-9,0.0039243187,0.000069670049,1.4613419e-9,8.5431463e-10,1.9660067e-11,0.00018503344,0.0000048805393,0.00014301105,0.0005874288,2.09103902,0.97514358,0.23098898,0.24542933,1.6499412e-7
20496,20496,"fruits, légumes, légumineuses et oléagineux",légumes,"Légumes pour couscous, surgelés, crus","Mixed vegetables for couscous, frozen, raw",Pois chiches,0.0057865495999999995,0.035164634,4.9069992e-9,0.002131999,0.00024222839,1.4127311e-9,2.7804126e-10,9.2358599e-11,0.00037201975,0.000018451272,0.00067767014,0.0012392376,1.1222895099999999,9.1554815,0.048203704,0.27392072,1.0688649e-7
20496,20496,"fruits, légumes, légumineuses et oléagineux",légumes,"Légumes pour couscous, surgelés, crus","Mixed vegetables for couscous, frozen, raw",Poivre,0.010656915000000001,0.11148519,6.6303923e-9,0.012589785,0.00034116087,4.576193e-9,1.2094718e-9,3.4024058e-11,0.00059692445,0.000039558348,0.00023537139,0.001400961,0.65877664,0.74186242,0.1811034,1.3084558,6.4804032e-7
