Code AGB,Code CIQUAL,Groupe d'aliment,Sous-groupe d'aliment,Nom du Produit en Français,LCI Name,Score unique EF - Agriculture,Score unique EF - Transformation,Score unique EF - Emballage,Score unique EF - Transport,Score unique EF - Supermarché et distribution,Score unique EF - Consommation,Changement climatique - Agriculture,Changement climatique - Transformation,Changement climatique - Emballage,Changement climatique - Transport,Changement climatique - Supermarché et distribution,Changement climatique - Consommation,Appauvrissement de la couche d'ozone - Agriculture,Appauvrissement de la couche d'ozone - Transformation,Appauvrissement de la couche d'ozone - Emballage,Appauvrissement de la couche d'ozone - Transport,Appauvrissement de la couche d'ozone - Supermarché et distribution,Appauvrissement de la couche d'ozone - Consommation,Rayonnements ionisants - Agriculture,Rayonnements ionisants - Transformation,Rayonnements ionisants - Emballage,Rayonnements ionisants - Transport,Rayonnements ionisants - Supermarché et distribution,Rayonnements ionisants - Consommation,Formation photochimique d'ozone - Agriculture,Formation photochimique d'ozone - Transformation,Formation photochimique d'ozone - Emballage,Formation photochimique d'ozone - Transport,Formation photochimique d'ozone - Supermarché et distribution,Formation photochimique d'ozone - Consommation,Particules fines - Agriculture,Particules fines - Transformation,Particules fines - Emballage,Particules fines - Transport,Particules fines - Supermarché et distribution,Particules fines - Consommation,Effets toxicologiques sur la santé humaine : substances non-cancérogènes - Agriculture,Effets toxicologiques sur la santé humaine : substances non-cancérogènes - Transformation,Effets toxicologiques sur la santé humaine : substances non-cancérogènes - Emballage,Effets toxicologiques sur la santé humaine : substances non-cancérogènes - Transport,Effets toxicologiques sur la santé humaine : substances non-cancérogènes - Supermarché et distribution,Effets toxicologiques sur la santé humaine : substances non-cancérogènes - Consommation,Effets toxicologiques sur la santé humaine : substances cancérogènes - Agriculture,Effets toxicologiques sur la santé humaine : substances cancérogènes - Transformation,Effets toxicologiques sur la santé humaine : substances cancérogènes - Emballage,Effets toxicologiques sur la santé humaine : substances cancérogènes - Transport,Effets toxicologiques sur la santé humaine : substances cancérogènes - Supermarché et distribution,Effets toxicologiques sur la santé humaine : substances cancérogènes - Consommation,Acidification terrestre et eaux douces - Agriculture,Acidification terrestre et eaux douces - Transformation,Acidification terrestre et eaux douces - Emballage,Acidification terrestre et eaux douces - Transport,Acidification terrestre et eaux douces - Supermarché et distribution,Acidification terrestre et eaux douces - Consommation,Eutrophisation eaux douces - Agriculture,Eutrophisation eaux douces - Transformation,Eutrophisation eaux douces - Emballage,Eutrophisation eaux douces - Transport,Eutrophisation eaux douces - Supermarché et distribution,Eutrophisation eaux douces - Consommation,Eutrophisation marine  - Agriculture,Eutrophisation marine  - Transformation,Eutrophisation marine  - Emballage,Eutrophisation marine  - Transport,Eutrophisation marine  - Supermarché et distribution,Eutrophisation marine  - Consommation,Eutrophisation terrestre - Agriculture,Eutrophisation terrestre - Transformation,Eutrophisation terrestre - Emballage,Eutrophisation terrestre - Transport,Eutrophisation terrestre - Supermarché et distribution,Eutrophisation terrestre - Consommation,Écotoxicité pour écosystèmes aquatiques d'eau douce - Agriculture,Écotoxicité pour écosystèmes aquatiques d'eau douce - Transformation,Écotoxicité pour écosystèmes aquatiques d'eau douce - Emballage,Écotoxicité pour écosystèmes aquatiques d'eau douce - Transport,Écotoxicité pour écosystèmes aquatiques d'eau douce - Supermarché et distribution,Écotoxicité pour écosystèmes aquatiques d'eau douce - Consommation,Utilisation du sol - Agriculture,Utilisation du sol - Transformation,Utilisation du sol - Emballage,Utilisation du sol - Transport,Utilisation du sol - Supermarché et distribution,Utilisation du sol - Consommation,Épuisement des ressources eau - Agriculture,Épuisement des ressources eau - Transformation,Épuisement des ressources eau - Emballage,Épuisement des ressources eau - Transport,Épuisement des ressources eau - Supermarché et distribution,Épuisement des ressources eau - Consommation,Épuisement des ressources énergétiques - Agriculture,Épuisement des ressources énergétiques - Transformation,Épuisement des ressources énergétiques - Emballage,Épuisement des ressources énergétiques - Transport,Épuisement des ressources énergétiques - Supermarché et distribution,Épuisement des ressources énergétiques - Consommation,Épuisement des ressources minéraux - Agriculture,Épuisement des ressources minéraux - Transformation,Épuisement des ressources minéraux - Emballage,Épuisement des ressources minéraux - Transport,Épuisement des ressources minéraux - Supermarché et distribution,Épuisement des ressources minéraux - Consommation,DQR - Global,DQR - P,DQR - TiR,DQR - GR,DQR - TeR
40104,40104,"viandes, œufs, poissons",viandes crues,"Foie, génisse, cru","Liver, young cow, raw",2.0117374000000003,0.007490220200000001,0.017876061999999998,0.015612778,0.009013996299999999,0.002442269,20.927841,0.052136219,0.27530877,0.20001251,0.037353873,0.0066736979,3.9667972e-7,7.5034453e-9,2.9689795e-9,4.8655148e-8,2.6107664e-9,7.1115194e-10,0.53099117,0.067828424,0.00044507959,0.012366141,0.14624634,0.04227436,0.030438874,0.00014804685,0.00061769569,0.00069479318,0.000072660634,0.000019222376,0.0000019986475,1.6526132e-9,7.517361e-9,1.241564e-8,1.5007646e-9,4.0999127e-10,3.176755e-7,3.9924782e-10,3.1811813e-10,1.3787356e-9,3.8701887e-10,1.0814384e-10,9.3832069e-9,5.5587306e-11,3.7774939e-11,7.6402706e-11,2.4961228e-11,6.823398e-12,0.29819374,0.00017883582,0.00069857633,0.00073298918,0.0001491935,0.000040490366,0.001173876,0.000010286501,0.00000631084,0.000014603038,0.0000087351538,0.0000022997207,0.067663123,0.000055226795,0.0001279262,0.00021203888,0.000033091098,0.0000088895404,1.3192138,0.00058062217,0.0012138712,0.0022997692,0.00027165361,0.00006928173,99.94715000000001,0.22524891800000002,0.523334785,0.91801698,0.12584029400000002,0.025427296000000002,1523.5953,0.10994495,0.047396939,1.402441,0.14705295,0.041106795,4.0675467,0.1419708,0.14466321,0.0090151273,0.019902062,0.0030656073,37.869548,2.12343,4.3843507,2.6469304,3.2197833,0.92525579,0.000029844863,1.956714e-7,3.3803311e-8,9.1030468e-7,9.1412029e-7,2.6338579e-7,2.21,3.69,2.02,1.12,2.01
10009,10009,"viandes, œufs, poissons",mollusques et crustacés cuits,"Homard, bouilli/cuit à l'eau","Lobster, boiled/cooked in water",4.7083064,0.051950565000000004,0,0.8939484200000001,0.031950274,0.09321713100000001,24.185115,0.18952098,0,12.390698,0.13240268,1.4345209,0.0000053244635,1.7291913e-8,0,0.0000028448325,9.2539258e-9,7.446477e-8,2.4646345,1.0110711,0,0.77984539,0.51836944,0.53324324,0.32085673,0.00047440757,0,0.066729694,0.00025754921,0.0016353536,0.0000036700145,1.0312624e-8,0,1.6070718e-7,5.3196333e-9,1.3590628e-8,3.5393859e-7,1.7496267e-9,0,1.3192989e-7,1.371796e-9,4.3541304e-9,3.6843402e-8,1.1804168e-10,0,1.3468496e-9,8.8475729e-11,3.0418922e-10,0.47628266,0.00095276414,0,0.064626688,0.00052884465,0.0016723212,0.0073807295,0.000052847594,0,0.00020677474,0.000030961932,0.00018446407,0.11104656,0.0004232987,0,0.023373305,0.00011729282,0.001158494,1.1927221,0.0022707391,0,0.25584583,0.00096299383,0.0042809353,165.78903300000002,1.62109976,0,43.585577,0.44615667999999997,6.690115349999999,90.251074,0.79238633,0,25.681472,0.52123691,1.297796,4.3462332,-0.24755849,0,0.1553493,0.070542727,0.078534309,384.52072,22.16501,0,173.50326,11.412514,20.509648,0.0011011575,0.0000015842452,0,0.000006516969,0.0000032400972,0.0000041167065,2.1298643291658506,2.507161353227727,1.9320800754453709,1.3962086120599517,2.6840072759303526
20534,20534,"fruits, légumes, légumineuses et oléagineux",légumineuses,"Lupin, graine crue","lupin grain, raw",0.073147734,0,0.021858877,0.03961522,0.018621758,0,0.48831187,0,0.26506589,0.35183834,0.064800225,0,3.6383714e-8,0,6.3695771e-9,7.6008258e-8,6.8609598e-9,0,0.022988862,0,0.026743734,0.025038868,0.29025155,0,0.0021387472,0,0.00072511087,0.0043086129,0.00015550985,0,1.1769703e-8,0,7.0037321e-9,2.0397173e-8,2.9777742e-9,0,3.3080022e-8,0,7.9258824e-10,2.0580444e-9,8.1198761e-10,0,1.4347902e-9,0,6.5560808e-11,1.7205857e-10,5.397684e-11,0,0.0021949579,0,0.00083708958,0.0059475594,0.00030666239,0,0.00016317061,0,0.00006637706399999999,0.000019872318,0.000017256992,0,0.010149127,0,0.00018069116,0.0014497598,0.000066663317,0,0.0085351982,0,0.0017157446,0.016077455,0.00053796136,0,10.10945878,0,0.49417141,1.45099226,0.28013148,0,148.61086,0,1.0698875,2.2784353,0.29651166,0,0.04606451,0,0.21154082,0.011802778,0.12247782,0,2.9870105,0,4.9833373,4.9790671,6.6295195,0,0.0000033731123,0,9.2963103e-7,9.0573934e-7,0.0000018318672,0,3.66,2.59,4.09,3.97,3.97
13023,13023,"fruits, légumes, légumineuses et oléagineux",fruits,"Litchi, pulpe, cru","Lychee, pulp, raw",0.15429053,0,0,0.021340957,0.0035130937,0.0031873654,0.1635442,0,0,0.27356253,0.015591118,0.080351049,2.0316777e-8,0,0,6.6183627e-8,1.374897e-9,5.7653888e-10,0.012699511,0,0,0.017485609,0.048936764,0.00017935044,0.0008663194,0,0,0.00091385277,0.000042994112,0.000081531075,2.4630705e-8,0,0,1.7339442e-8,7.4649925e-10,5.7355308e-10,4.5890239e-9,0,0,1.9250429e-9,1.6400244e-10,2.1340451e-10,1.2955815e-10,0,0,1.0527008e-10,1.2098409e-11,1.0828744e-11,0.0032888322,0,0,0.00097615885,0.000077332872,0.000051323065,0.00003945335,0,0,0.000020297052,0.0000052027765,0.000013836593,0.00036347535,0,0,0.00027405011,0.000018088304,0.000093330378,0.012446648,0,0,0.0029716451,0.00018696983,0.00021550056,12.6912767,0,0,1.26067899,0.157744616,0.36909055,28.970177,0,0,2.0054751,0.063641986,0.048587459,16.490794,0,0,0.012348687,0.021210759,0.0027865971,1.9240378,0,0,3.6678672,1.1409711,0.05001923,0.0000038498833,0,0,0.0000012247599,3.1504322e-7,1.6242844e-8,3.12,2.4,3.27,3.41,3.41
15043,15043,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Noix de macadamia, grillée, salée","Macadamia nut, grilled, salted",0.85680536,0.012180043,0.021858877,0.012668335,0.0064206332,0,3.0057327,0.193667,0.26506589,0.15881373,0.022656431,0,4.077772e-7,5.0401131e-9,6.3695771e-9,3.6931804e-8,2.371391e-9,0,0.3012927,0.002018542,0.026743734,0.012726903,0.099520211,0,0.014277275,0.00031836465,0.00072511087,0.00040478992,0.000054957486,0,2.5623609e-7,6.8544628e-9,7.0037321e-9,1.2896028e-8,1.0451176e-9,0,4.3584873e-8,5.7073014e-10,7.9258824e-10,1.377011e-9,2.8106104e-10,0,1.8513988e-9,3.3183901e-11,6.5560808e-11,6.0305592e-11,1.879972e-11,0,0.043815488,0.00091825671,0.00083708958,0.00046964752,0.00010765719,0,0.00055138574,0.000037605019,0.00006637706399999999,0.00001118012,0.0000061434752,0,0.015522931,0.00037597416,0.00018069116,0.000099102172,0.00002353051,0,0.17846609,0.0038045385,0.0017157446,0.0010792631,0.00019393155,0,37.678464000000005,4.3338066,0.49417141,0.7636081400000001,0.106881898,0,631.7916,0.36346708,1.0698875,1.6921625,0.10300642,0,50.119644,0.0015180649,0.21154082,0.0081090117,0.042055858,0,34.445921,0.43014999,4.9833373,2.4254738,2.2750274,0,0.000080673313,9.4060512e-8,9.2963103e-7,5.7008871e-7,6.2868747e-7,0,3.33,3.59,4,1.23,4.51
15027,15027,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,Noix de macadamia,Macadamia nut,0.85680536,0.012180043,0.021858877,0.012668335,0.0064206332,0,3.0057327,0.193667,0.26506589,0.15881373,0.022656431,0,4.077772e-7,5.0401131e-9,6.3695771e-9,3.6931804e-8,2.371391e-9,0,0.3012927,0.002018542,0.026743734,0.012726903,0.099520211,0,0.014277275,0.00031836465,0.00072511087,0.00040478992,0.000054957486,0,2.5623609e-7,6.8544628e-9,7.0037321e-9,1.2896028e-8,1.0451176e-9,0,4.3584873e-8,5.7073014e-10,7.9258824e-10,1.377011e-9,2.8106104e-10,0,1.8513988e-9,3.3183901e-11,6.5560808e-11,6.0305592e-11,1.879972e-11,0,0.043815488,0.00091825671,0.00083708958,0.00046964752,0.00010765719,0,0.00055138574,0.000037605019,0.00006637706399999999,0.00001118012,0.0000061434752,0,0.015522931,0.00037597416,0.00018069116,0.000099102172,0.00002353051,0,0.17846609,0.0038045385,0.0017157446,0.0010792631,0.00019393155,0,37.678464000000005,4.3338066,0.49417141,0.7636081400000001,0.106881898,0,631.7916,0.36346708,1.0698875,1.6921625,0.10300642,0,50.119644,0.0015180649,0.21154082,0.0081090117,0.042055858,0,34.445921,0.43014999,4.9833373,2.4254738,2.2750274,0,0.000080673313,9.4060512e-8,9.2963103e-7,5.7008871e-7,6.2868747e-7,0,3.7,4.56,4,1.23,5
23024,23024,produits céréaliers,gâteaux et pâtisseries,Macaron moelleux fourré à la confiture ou à la crème,Macaron filled with jam or cream,0.43159461,0.05381067,0.018885651,0.021012648000000002,0.004789504500000001,0,4.7770308,0.37322314,0.28777464,0.2232371,0.019437894,0,7.1917691e-8,3.1981472e-8,3.1609408e-9,4.8775283e-8,1.842159e-9,0,0.075094841,0.4963862,0.00047302414,0.017231821,0.069951657,0,0.0096727303,0.00088644583,0.00065786025,0.0014817741,0.000050801432,0,2.5355641e-7,2.3466387e-8,8.0138565e-9,1.6381712e-8,9.1009093e-10,0,3.9701762e-8,6.1732165e-9,3.3123039e-10,1.7983703e-9,2.1718339e-10,0,3.6088153e-9,2.366679e-10,4.0094971e-11,1.0689866e-10,1.5390503e-11,0,0.035468541,0.0021512453,0.00074440399,0.0018035594,0.000094191544,0,0.00061321298,0.00011254732,0.0000067262146,0.000017954755,0.0000059620615,0,0.018539165,0.0012565569,0.00013514001,0.00047257749,0.000021470801,0,0.15342186,0.0066333746,0.0012910013,0.0052026791,0.00020549841,0,69.901926,2.5184903,0.528607378,1.02407841,0.15495294999999998,0,273.32335,4.1048568,0.050073341,2.0475339,0.082248855,0,6.9488915,0.048059644,0.15429577,0.01100128,0.029924726,0,12.736237,13.909337,4.6761464,3.2841794,1.6184174,0,0.0000078109291,0.0000039297006,3.5927678e-8,8.2074614e-7,4.4652735e-7,0,2.59,2.38,3.28,2.83,1.86
23027,23027,produits céréaliers,céréales de petit-déjeuner et biscuits,Macaron sec,Macaroon,0.33285495,0.044142253,0.010899593,0.017491332000000002,0.004789504500000001,0,1.1454262,0.32705294,0.10977533,0.19467723,0.019437894,0,7.5222587e-8,2.6805202e-8,1.3370811e-8,4.2563021e-8,1.842159e-9,0,0.067124774,0.4365037,0.012062298,0.015543784,0.069951657,0,0.005906783,0.00074645785,0.00038477114,0.0010775917,0.000050801432,0,2.5511417e-7,1.515368e-8,8.5536799e-9,1.3992993e-8,9.1009093e-10,0,3.497257e-8,5.1082316e-9,8.0781251e-10,1.6197722e-9,2.1718339e-10,0,1.7891338e-9,1.6631609e-10,5.5121465e-11,9.2940615e-11,1.5390503e-11,0,0.036985903,0.0019557383,0.00053948072,0.0012933468,0.000094191544,0,0.00031897502,0.00008059469,0.000049435382,0.000016589118,0.0000059620615,0,0.012985489,0.0012323817,0.00028678358,0.00033251015,0.000021470801,0,0.16043389,0.0064460931,0.0017533,0.0036534215999999998,0.00020549841,0,90.439585,2.8574014,0.73324752,0.88275656,0.15495294999999998,0,157.7751,3.530225,4.6728045,1.9234229,0.082248855,0,10.936998,0.019758734,0.036533704,0.0098863116,0.029924726,0,7.9825095,12.139868,1.4944396,2.8731098,1.6184174,0,0.0000084945789,0.0000016177875,5.1238783e-7,7.3838017e-7,4.4652735e-7,0,2.6,2.41,3.28,2.83,1.86
26123,26123,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Maquereau, au naturel, appertisé, égoutté","Mackerel, canned in brine, drained",0.38577182,0.061211487999999994,0.3221375,0.12919481,0.006381597,0.0017891455,2.1618109,0.62872288,4.1064152,1.4909578,0.022468317,0.054910611,5.5694892e-7,1.1134055e-7,1.2844587e-7,3.5194438e-7,2.379386e-9,4.709038e-11,0.13327232,0.25678786,0.0729722,0.093226429,0.099193861,0.00001362492,0.045436954,0.0015411216,0.013574064,0.0088078752,0.000053497117,0.000023503963,5.0175454e-7,1.6885573e-8,3.4647164e-7,8.5912567e-8,1.0194474e-9,6.268177e-11,8.216628e-9,5.1851132e-9,2.377082e-8,9.6119813e-9,2.7800295e-10,1.0997444e-10,1.3702282e-9,2.611385e-10,3.6887725e-9,6.0672892e-10,1.85113e-11,1.1381056e-12,0.0666265,0.0029572646,0.027057275,0.0097369869,0.000105201,0.0000040955651,0.00013314305,0.00018441924,0.0012879086,0.00010490615,0.0000059099709,0.0000036435712,0.015895234,0.0010982567,0.0045312913,0.0028651365,0.000022857862,0.000050874463,0.17350954,0.0054169303,0.047284907,0.031347095,0.00018466952,0.000011293356,7.9800738,3.6601660000000003,10.4998564,6.6844339,0.097399419,0.150858461,5.1527187,1.610412,8.0811006,9.5422777,0.10151671,0.012491357,0.11667969,0.30667927,0.36624988,0.062859995,0.041794194,0.0000063826178,27.84833,16.15343,38.60549,19.859967,2.2704948,0.0030322927,0.000012514183,0.0000012064731,0.0000040111786,0.0000067854607,6.2641892e-7,1.1378764e-10,3.1,3.66,2.54,2.6,3.62
26096,26096,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Maquereau, filet sauce moutarde, appertisé, égoutté","Mackerel, fillet, in mustard sauce, canned, drained",0.38577182,0.061211487999999994,0.3221375,0.12926758000000002,0.006381597,0.0017891455,2.1618109,0.62872288,4.1064152,1.4918757,0.022468317,0.054910611,5.5694892e-7,1.1134055e-7,1.2844587e-7,3.5215924e-7,2.379386e-9,4.709038e-11,0.13327232,0.25678786,0.0729722,0.0932985,0.099193861,0.00001362492,0.045436954,0.0015411216,0.013574064,0.0088101129,0.000053497117,0.000023503963,5.0175454e-7,1.6885573e-8,3.4647164e-7,8.5987201e-8,1.0194474e-9,6.268177e-11,8.216628e-9,5.1851132e-9,2.377082e-8,9.6199792e-9,2.7800295e-10,1.0997444e-10,1.3702282e-9,2.611385e-10,3.6887725e-9,6.0706855e-10,1.85113e-11,1.1381056e-12,0.0666265,0.0029572646,0.027057275,0.009739617,0.000105201,0.0000040955651,0.00013314305,0.00018441924,0.0012879086,0.00010496677,0.0000059099709,0.0000036435712,0.015895234,0.0010982567,0.0045312913,0.0028656706,0.000022857862,0.000050874463,0.17350954,0.0054169303,0.047284907,0.031352917,0.00018466952,0.000011293356,7.9800738,3.6601660000000003,10.4998564,6.6888512,0.097399419,0.150858461,5.1527187,1.610412,8.0811006,9.5520656,0.10151671,0.012491357,0.11667969,0.30667927,0.36624988,0.062906223,0.041794194,0.0000063826178,27.84833,16.15343,38.60549,19.873994,2.2704948,0.0030322927,0.000012514183,0.0000012064731,0.0000040111786,0.0000067887423,6.2641892e-7,1.1378764e-10,3.1,3.66,2.54,2.6,3.62
26086,26086,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Maquereau, filet sauce tomate, appertisé, égoutté","Mackerel, fillet, in tomato sauce, canned, drained",0.38577182,0.061211487999999994,0.3221375,0.12926758000000002,0.006381597,0.0017891455,2.1618109,0.62872288,4.1064152,1.4918757,0.022468317,0.054910611,5.5694892e-7,1.1134055e-7,1.2844587e-7,3.5215924e-7,2.379386e-9,4.709038e-11,0.13327232,0.25678786,0.0729722,0.0932985,0.099193861,0.00001362492,0.045436954,0.0015411216,0.013574064,0.0088101129,0.000053497117,0.000023503963,5.0175454e-7,1.6885573e-8,3.4647164e-7,8.5987201e-8,1.0194474e-9,6.268177e-11,8.216628e-9,5.1851132e-9,2.377082e-8,9.6199792e-9,2.7800295e-10,1.0997444e-10,1.3702282e-9,2.611385e-10,3.6887725e-9,6.0706855e-10,1.85113e-11,1.1381056e-12,0.0666265,0.0029572646,0.027057275,0.009739617,0.000105201,0.0000040955651,0.00013314305,0.00018441924,0.0012879086,0.00010496677,0.0000059099709,0.0000036435712,0.015895234,0.0010982567,0.0045312913,0.0028656706,0.000022857862,0.000050874463,0.17350954,0.0054169303,0.047284907,0.031352917,0.00018466952,0.000011293356,7.9800738,3.6601660000000003,10.4998564,6.6888512,0.097399419,0.150858461,5.1527187,1.610412,8.0811006,9.5520656,0.10151671,0.012491357,0.11667969,0.30667927,0.36624988,0.062906223,0.041794194,0.0000063826178,27.84833,16.15343,38.60549,19.873994,2.2704948,0.0030322927,0.000012514183,0.0000012064731,0.0000040111786,0.0000067887423,6.2641892e-7,1.1378764e-10,3.1,3.66,2.54,2.6,3.62
26097,26097,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Maquereau, filet au vin blanc, appertisé, égoutté","Mackerel, fillet, in white wine, canned, drained",0.38577182,0.061211487999999994,0.3221375,0.12926758000000002,0.006381597,0.0017891455,2.1618109,0.62872288,4.1064152,1.4918757,0.022468317,0.054910611,5.5694892e-7,1.1134055e-7,1.2844587e-7,3.5215924e-7,2.379386e-9,4.709038e-11,0.13327232,0.25678786,0.0729722,0.0932985,0.099193861,0.00001362492,0.045436954,0.0015411216,0.013574064,0.0088101129,0.000053497117,0.000023503963,5.0175454e-7,1.6885573e-8,3.4647164e-7,8.5987201e-8,1.0194474e-9,6.268177e-11,8.216628e-9,5.1851132e-9,2.377082e-8,9.6199792e-9,2.7800295e-10,1.0997444e-10,1.3702282e-9,2.611385e-10,3.6887725e-9,6.0706855e-10,1.85113e-11,1.1381056e-12,0.0666265,0.0029572646,0.027057275,0.009739617,0.000105201,0.0000040955651,0.00013314305,0.00018441924,0.0012879086,0.00010496677,0.0000059099709,0.0000036435712,0.015895234,0.0010982567,0.0045312913,0.0028656706,0.000022857862,0.000050874463,0.17350954,0.0054169303,0.047284907,0.031352917,0.00018466952,0.000011293356,7.9800738,3.6601660000000003,10.4998564,6.6888512,0.097399419,0.150858461,5.1527187,1.610412,8.0811006,9.5520656,0.10151671,0.012491357,0.11667969,0.30667927,0.36624988,0.062906223,0.041794194,0.0000063826178,27.84833,16.15343,38.60549,19.873994,2.2704948,0.0030322927,0.000012514183,0.0000012064731,0.0000040111786,0.0000067887423,6.2641892e-7,1.1378764e-10,3.1,3.66,2.54,2.6,3.62
26020,26020,"viandes, œufs, poissons",poissons cuits,"Maquereau, frit","Mackerel, fried",0.23324515,0.00011479373000000001,0.018909709,0.091202756,0.011006612,0.014865554,1.2987028,0.0012618731,0.22495896,1.0682064,0.045611246,0.11549598,3.4548377e-7,1.6757355e-10,3.8991648e-9,2.5413777e-7,3.1878973e-9,1.2444445e-8,0.076382433,0.00054911207,0.055529395,0.064865463,0.17857527,0.17215764,0.028244821,0.0000085078,0.00045993189,0.0060802235,0.000088722849,0.0001715833,3.1041474e-7,2.8076502e-11,5.4791006e-9,5.9943009e-8,1.8325206e-9,2.1072708e-9,4.0486137e-9,5.5953725e-12,5.0396163e-10,6.7465454e-9,4.7257249e-10,5.7986652e-10,8.1866905e-10,3.323735e-13,4.2010065e-11,4.3279204e-10,3.0479108e-11,4.545835e-11,0.04136829,0.0000043084444,0.00051238335,0.0066692921,0.00018217391,0.00026925358,0.000055387453,1.5641106e-7,0.000018115637,0.000076316418,0.00001066613,0.000012268858,0.010019287,8.6222782e-7,0.00011376159,0.0019828693,0.000040406151,0.000055427523,0.10828968,0.0000080033002,0.0010407766,0.021672379,0.00033170482,0.00048501894,5.0009647,0.00187674878,0.18560316999999998,4.7788571,0.1536583,0.53581257,6.0677454,0.015144848,0.20225928,6.5167591,0.17956019,0.21507683,0.041831779,0.00040914653,0.096466491,0.044665933,0.024301572,0.013077682,16.676227,0.030059932,5.7002418,13.991237,3.9315422,5.1061663,0.000004553388,2.8390322e-9,9.393001e-7,0.0000049702802,0.0000011161939,0.0000011754566,3.46,4.3,2.62,2.34,4.58
26186,26186,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Maquereau, mariné","Mackerel, marinated",0.18947218,0,0.017876061999999998,0.074629499,0.009013996299999999,0.002442269,1.053947,0,0.27530877,0.87421432,0.037353873,0.0066736979,2.8217728e-7,0,2.9689795e-9,2.0799601e-7,2.6107664e-9,7.1115194e-10,0.06223056,0,0.00044507959,0.053070547,0.14624634,0.04227436,0.02310088,0,0.00061769569,0.0049743687,0.000072660634,0.000019222376,2.5356085e-7,0,7.517361e-9,4.9041638e-8,1.5007646e-9,4.0999127e-10,3.1273979e-9,0,3.1811813e-10,5.5197468e-9,3.8701887e-10,1.0814384e-10,6.2968205e-10,0,3.7774939e-11,3.5412844e-10,2.4961228e-11,6.823398e-12,0.033787784,0,0.00069857633,0.0054558277,0.0001491935,0.000040490366,0.000038997122,0,0.00000631084,0.000062447845,0.0000087351538,0.0000022997207,0.008064569,0,0.0001279262,0.0016222249000000001,0.000033091098,0.0000088895404,0.088238175,0,0.0012138712,0.01773047,0.00027165361,0.00006928173,3.6576671999999997,0,0.523334785,3.9109515000000004,0.12584029400000002,0.025427296000000002,2.2485249,0,0.047396939,5.3311157,0.14705295,0.041106795,0.028877137,0,0.14466321,0.036547382,0.019902062,0.0030656073,13.614988,0,4.3843507,11.449263,3.2197833,0.92525579,0.0000036990297,0,3.3803311e-8,0.0000040683776,9.1412029e-7,2.6338579e-7,3.78,5,2.54,2.59,5
26051,26051,"viandes, œufs, poissons",poissons crus,"Maquereau, cru","Mackerel, raw",0.18947218,0,0.017876061999999998,0.074629499,0.009013996299999999,0.002442269,1.053947,0,0.27530877,0.87421432,0.037353873,0.0066736979,2.8217728e-7,0,2.9689795e-9,2.0799601e-7,2.6107664e-9,7.1115194e-10,0.06223056,0,0.00044507959,0.053070547,0.14624634,0.04227436,0.02310088,0,0.00061769569,0.0049743687,0.000072660634,0.000019222376,2.5356085e-7,0,7.517361e-9,4.9041638e-8,1.5007646e-9,4.0999127e-10,3.1273979e-9,0,3.1811813e-10,5.5197468e-9,3.8701887e-10,1.0814384e-10,6.2968205e-10,0,3.7774939e-11,3.5412844e-10,2.4961228e-11,6.823398e-12,0.033787784,0,0.00069857633,0.0054558277,0.0001491935,0.000040490366,0.000038997122,0,0.00000631084,0.000062447845,0.0000087351538,0.0000022997207,0.008064569,0,0.0001279262,0.0016222249000000001,0.000033091098,0.0000088895404,0.088238175,0,0.0012138712,0.01773047,0.00027165361,0.00006928173,3.6576671999999997,0,0.523334785,3.9109515000000004,0.12584029400000002,0.025427296000000002,2.2485249,0,0.047396939,5.3311157,0.14705295,0.041106795,0.028877137,0,0.14466321,0.036547382,0.019902062,0.0030656073,13.614988,0,4.3843507,11.449263,3.2197833,0.92525579,0.0000036990297,0,3.3803311e-8,0.0000040683776,9.1412029e-7,2.6338579e-7,3.57,4.6,2.54,2.59,4.54
